unique_id,osmid,element_type,ele,name,tourism,name:en,created_by,stars,wikidata,toilets:wheelchair,website,wheelchair,addr:city,addr:street,internet_access,internet_access:fee,rooms,smoking,name:zh,opening_hours,email,contact:phone,contact:website,addr:country,phone,operator,name:ja,shop,amenity,building,designation,addr:postcode,addr:state,barrier,hotel,addr:housenumber,source,stairs,contact:email,cuisine,name:es,name:fr,description,historic,name:ru,payment:cash,payment:credit_cards,payment:debit_cards,name:nl,toilet:seated,brand,number,contact:facebook,delivery,name:it,name:hi,addr:place,nodes,fax,name:ne,area,amenity_1,building:adjacency,building:gable_wall,building:levels,building:overhang,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,building:age,building:condition,building:geological_site,building:lateral:material,building:lateral:system,building:levels:underground,capacity:persons,roof:material,roof:shape,fixme,contact:fax,internet_access:ssid,landuse,beds,capacity,level,addr:tole,addr:ward,name:kn,name:ur,start_date,brand:wikidata,brand:wikipedia,building:part,note,addr:district,addr:province,ways,type,name:de,timestamp,completeness_score
way/206617822,206617822,way,,Hotel Blue Horizon,hotel,,,,,,https://www.hotelbluehorizon.com/,,,,,,,,,,,,,,,,,,,office,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[2166477441, 2166477462, 2166477460, 2166477438, 2166477441]",,,,,free_standing,,3,,,,,,,,,pre_2000,good,flat_land,brick,masonry_wall,none,10to19,concrete,flat,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:16Z,1.0
way/206617837,206617837,way,,Festoon Hotel Pvt. Ltd,hotel,,,,,,http://www.hotelfestoon.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2166477581, 2166477614, 2166477612, 2166477578, 2166477581]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:38Z,1.0
way/206617841,206617841,way,,Hotel Tradition,hotel,,,,,,,,,,,,,,,,,,,,,,,,,mixed_use,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[2166477387, 2166477393, 2166477394, 2166477389, 2166477387]",,,,,attached,,4,,,,,,,,,pre_2000,average,flat_land,concrete_reinforced,moment_resisting_frame,none,20to49,concrete,flat,,,,,,,,,,,,,,,,,,,,,,2019-03-01T05:43:39Z,1.0
way/206617851,206617851,way,,Mi Casa Hotel in Nepal,hotel,,,,,,http://www.micasanepal.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2166477334, 2166477347, 2166477342, 2166477331, 2166477334]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:40Z,1.0
way/206880987,206880987,way,,The Malla Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2169339136, 2169339135, 2169339130, 2169339118, 2169339109, 2169339111, 2169339123, 2169339128, 2169339136]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-06T18:54:22Z,1.0
way/206899239,206899239,way,,Suryabinayak Guest House,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2169634622, 2169634600, 2169634589, 2169634602, 2169634622]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-13T09:57:32Z,1.0
way/209331025,209331025,way,,Chandika Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2195537137, 2195537140, 2195537139, 2195537138, 2195537137]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-16T20:13:36Z,1.0
way/209492496,209492496,way,,Hotel Pashupati Darshan,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2322112432, 2197021258, 2197021259, 2197021257, 2322112432]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:40Z,1.0
way/209815631,209815631,way,,Grande Tower,hotel,,,,,yes,,yes,,,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2199847932, 2199847941, 2199847870, 2199847924, 2199847916, 2199847869, 2199847890, 2199847868, 2199847932]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-07T03:31:45Z,1.0
way/210579689,210579689,way,,Royal Penguin Boutique Hotel Pvt. Ltd,hotel,,,,,,http://royalpenguinhotel.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2206585602, 2206585609, 2206585581, 2206585572, 2206585602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:40Z,1.0
way/210579694,210579694,way,,Hotel Lai Lai,hotel,,,,,,http://lailaihotel.com.np/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2206585825, 2206585827, 2206585808, 2206585804, 2206585825]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:39:06Z,1.0
way/210579799,210579799,way,,Hotel Lai Lai,hotel,,,,,,http://lailaihotel.com.np/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2206585436, 2206585419, 2206585342, 2206585362, 2206585436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:39:06Z,1.0
way/210579823,210579823,way,,Kathmandu Boutique Hotel,hotel,,,,,,https://www.kathmanduboutiquehotel.com/,no,"Kathmandu, Thamel",,wlan,,,,,,,,,,+9779841787133,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2206584972, 2206584961, 2206584940, 2206584952, 2206584972]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:26:11Z,1.0
way/210579827,210579827,way,,Hotel Moonlight,hotel,,,,,,http://www.hotelmoonlight.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2206585856, 2206585828, 2206585831, 3066707361, 3066707342, 2206585858, 2206585856]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:40Z,1.0
way/210579946,210579946,way,,Summit Holiday Home Hotel,hotel,,,,,,http://www.summitholidayhome.com/,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2206585554, 2206585565, 2206585552, 2206585584, 2206585615, 2206585592, 2206585593, 2206585560, 2206585554]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T18:37:00Z,1.0
way/211083276,211083276,way,,Siddhi Laxmi Guest House,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2210918915, 2210918914, 2210918910, 2210918912, 2210918915]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-20T07:20:32Z,1.0
way/211240708,211240708,way,,Hotel Siddhartha Gautam,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2212605416, 2212605419, 2212605453, 2212605447, 2212605416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:39:07Z,1.0
way/211240738,211240738,way,,Dream Nepal Hotel and Apartment,hotel,,,,,,http://www.hoteldreamnepal.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6099920133, 4875511145, 4875511141, 4875511142, 6099920132, 2212605791, 2212605798, 2212605794, 2212605788, 6099920133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-28T14:38:32Z,1.0
way/214065294,214065294,way,,Narayani Boys Hostel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2236875484, 2236875482, 2236875483, 2236875485, 2236875484]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-30T07:04:54Z,1.0
way/218769657,218769657,way,,Hotel Silver Home,hotel,,,,,,https://hotelsilverhome.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2279902515, 2279902514, 2279902512, 2279902513, 2279902515]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:25:54Z,1.0
way/218993833,218993833,way,,Heritage Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,"[2281987694, 2281987696, 2281987693, 2281987692, 2281987686, 2281987689, 2281987694]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-01T11:21:19Z,1.0
way/226345425,226345425,way,,Hotel Mahadev,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2351884700, 2351884721, 2351884710, 2351884681, 2351884700]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:29:03Z,1.0
way/226506739,226506739,way,,Hotel Orchid,hotel,,,,,yes,,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2353028316, 2166417334, 2353028313, 2353028302, 2353028306, 2353028316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30T14:34:29Z,1.0
way/226511103,226511103,way,,Parbat Shikhar Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2353059941, 2353059939, 2353059930, 2353059933, 2353059941]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T18:47:47Z,1.0
way/226511114,226511114,way,,Hotel Twin Tower,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2353059992, 2353059990, 2353059983, 2353059986, 2353059992]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:35:37Z,1.0
way/226511127,226511127,way,,Hotel Golden,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2353059878, 2353059877, 2353059875, 2353059876, 2353059878]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:29:03Z,1.0
way/238401248,238401248,way,,Grand Hotel,hotel,Grand Hotel,,,Q5594635,,www.grandhotelnepal.com,,,,wlan,yes,,,,,grandhotel@wlink.com.np,,,,+977-1-4-282482,,,,,commercial,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[2462458020, 6102668887, 6102668886, 6102668895, 6102668894, 6102668893, 6102668892, 6102668891, 6102668890, 6102668889, 6102668888, 2462458008, 2462458020]",+977-1-4-282488,,,,free_standing,,9,,,,,,,,,pre_2000,good,flat_land,concrete_reinforced,moment_resisting_frame,none,50andabove,concrete,flat,,,,,,,,,,,,,,,,,,,,,,2020-09-20T11:04:04Z,1.0
way/238402421,238402421,way,,The Fern Residency Platinum,hotel,,,5,,,,,,,yes,yes,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2462468189, 2462468190, 2462468185, 6102668582, 2462468184, 6102668583, 6102668584, 2462468187, 2462468188, 2462468186, 6102668885, 2462468189]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-04T09:30:38Z,1.0
way/238691796,238691796,way,,Hotel Tibet,hotel,,,,,,http://www.hotel-tibet.com.np/,,,,,,53,,,,,,,,+977 1 4429085,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2464939158, 2464939155, 2464939151, 2091836367, 2091836365, 2091836366, 2464939117, 2464939121, 2464939158]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-01T11:22:23Z,1.0
way/239028750,239028750,way,,Hotel Pacific Pvt.Ltd,hotel,,,,,,http://www.hotelpacific.com.np/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2468432916, 2468432912, 2468432897, 2468432900, 2468432916]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:39:07Z,1.0
way/239038295,239038295,way,,"Hotel Ambassador, Lazimpat",hotel,,,,,,http://nepalshotel.com/hotel-ambassador.html,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2468506453, 2468506450, 2468506466, 2468506471, 2468506453]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:48:39Z,1.0
way/239049979,239049979,way,,Hotel Brihaspati,hotel,,,,,,,,kathmandu metro,samamarg,,,,,,24/7,,,,,,private,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,naxal 1,"[2468621970, 2468621960, 4921710740, 2468621977, 2468621970]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-06T09:12:02Z,1.0
way/245747360,245747360,way,,Hotel Nepalaya,hotel,,,,,,https://www.hotelnepalaya.com/,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2528836156, 2528836153, 2528836140, 2528836142, 2528836156]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27T21:27:01Z,1.0
way/245747373,245747373,way,,Hotel New Sahara,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2528836152, 2528836151, 2528836139, 2528836141, 2528836152]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:39:07Z,1.0
way/245747402,245747402,way,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2528836072, 2528836073, 2528836071, 2528836065, 2528836068, 2528836072]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-12T11:30:07Z,1.0
way/245747407,245747407,way,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,NextView,,,,,,,,,,,,,,,,,,,,,"[2528836134, 2528836131, 2528836117, 2528836118, 2528836134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-01T04:45:11Z,1.0
way/245747413,245747413,way,,Hotel Elite,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2528836154, 2528836143, 2528836146, 2528836136, 2528836138, 2528836159, 2528836154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-01-15T11:39:06Z,1.0
way/261363649,261363649,way,,Heritage Inn,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,local,,,,,,,,,,,,,,,,,,,,,"[2669860756, 2669860757, 2669860758, 2669860759, 2669860756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-13T09:27:47Z,1.0
way/285872523,285872523,way,,Swotha Traditional Homes,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4974972044, 4974972043, 4974972042, 2895095448, 2895095447, 4974972046, 4974972045, 4974972041, 4974972044]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-17T09:36:33Z,1.0
way/295769220,295769220,way,,New Panas Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2995308931, 2995308932, 2995309933, 2995309934, 2995309935, 2995308931]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-18T18:42:11Z,1.0
way/297779358,297779358,way,,Shrestha Guest House,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3016786410, 3016786409, 3016786404, 3016786406, 3016786410]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-28T10:03:26Z,1.0
way/300286808,300286808,way,,,hotel,,,,,,,,Banepa Municipality,,,,,,,,,,,,,,,,,yes,,45210,,,,,,,,,,,,,,,,,,,,,,,,,,"[3043819903, 3043819904, 3043819905, 3043819906, 3043819903]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-26T15:56:10Z,1.0
way/303081520,303081520,way,,Trekkers Holiday Inn Guesthouse,hotel,,,,,,http://www.trekkersholidayinn.com/,,,,,,,,,,trekkinn@gmx.ch,,,,00977-1-4480334,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3073822367, 3073822366, 3073822362, 3073822363, 3073822364, 3073822365, 3073822367]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-12T18:10:44Z,1.0
way/303270336,303270336,way,,Hatiban Resort,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3076220610, 3076220611, 3076220609, 3076220608, 3076220603, 3076220602, 3076220604, 3076220605, 3076220606, 3076220607, 3076220610]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-14T06:15:56Z,1.0
way/310927859,310927859,way,,Gokarna Forest Resort,hotel,,,,,,http://www.gokarna.com,,,,yes,,,,,,,01-4451212,,,,,,,,,,,,,,,,,info@gokarna.net,,,,,,,,,,,,,,,,,,,"[3164314360, 3164318664, 3164318666, 3164318668, 3164318671, 3164318673, 3164318676, 3164318678, 3164318679, 3164318680, 3164318682, 3164318684, 3164318685, 3164318683, 3164318681, 3164318677, 3164318675, 3164318674, 3164318672, 3164318670, 3164318669, 3164318667, 3164318665, 3164318663, 6054612752, 6054612751, 6054612753, 3164318662, 3164318661, 3164314359, 3164314356, 3164314357, 3164314358, 3164314360]",,,,,,,,,,,,,,,,,,,,,,,,,,01-4450002,,,,,,,,,,,,,,,,,,,,2018-11-12T11:08:58Z,1.0
way/326315135,326315135,way,,Yak & Yeti,hotel,,,,,,,,,,,,,,,,,+97714248999,http://www.yakandyeti.com,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2052460960, 2052460967, 3329410994, 2212506968, 2052460940, 2212506967, 2212506966, 2052460932, 7508333751, 2052460917, 3329412705, 2052460911, 3329412704, 3329412706, 2052460912, 6089424570, 6089424567, 2052460935, 2052460934, 6089424575, 2052460938, 3329411000, 3329410999, 2052460960]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11T18:03:27Z,1.0
way/329424295,329424295,way,,Illam Pachthar Hotel and Lodge,hotel,,,,,,,,Kathmandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3363050118, 3363050119, 3363050120, 3363050121, 3363050118]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31T13:53:06Z,1.0
way/329427957,329427957,way,,Unique Mo:Mo Shop,hotel,,,,,,,,Kathmandu,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3363081383, 3363081384, 3363081385, 3363081386, 3363081383]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-21T10:49:15Z,1.0
way/334271123,334271123,way,,International Club,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3413829601, 3413829602, 3413829604, 3413829606, 3413829601]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27T05:08:03Z,1.0
way/338958627,338958627,way,,Hotel Mirabel,hotel,,,,,,,,,,,,50,,,,,,,,,,,,,yes,resort,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3461417975, 3461417981, 3461417973, 3461417972, 3461417971, 3461417969, 3461417970, 3461417967, 3461417975]",,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-02T11:24:12Z,1.0
way/340769737,340769737,way,,Balthali Village Resort,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3480276004, 3480276005, 3480276006, 3480276007, 3480276008, 3480276004]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-07T09:51:07Z,1.0
way/341062679,341062679,way,,The Inn咖啡,hotel,,,,,,http://theinnpatan.com/,,Patan,Patan Durbar Square,,,,,,,theinnpatan@gmail.com,,,,+977 9851052006,,,,,yes,,,,,,Swotha 11,,,,,,,,,,,,,,,,,,,,,,"[3482892146, 3482892147, 3482892148, 3482892149, 3482892150, 3482892151, 3482892152, 3482892153, 3482892154, 3482892155, 3482892156, 3482892157, 3482892146]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-21T09:52:02Z,1.0
way/341086315,341086315,way,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3483164218, 3483164219, 3483164220, 3483164221, 3483164218]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-27T09:22:52Z,1.0
way/341365032,341365032,way,,Shangri-la Boutique Hotel,hotel,,,4,,,,,Kathmandu,Bharma Kuamri Margh,yes,,18,isolated,,,,,,,,Keshab Karki,,,,yes,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,"[3485570562, 3485570544, 3485570545, 3485570564, 3485570562]",,,,,,,,,,,,,,,,,,,,,,,,,,,Shangrila Boutique Hotspot,,,,,,,,,,,,,,,,,,,2017-01-13T08:47:18Z,1.0
way/341434242,341434242,way,,Hotel Manaslu,hotel,,,,,no,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3486252492, 6098415979, 3486259693, 3486259694, 3486259695, 3486259696, 3486259697, 3486259698, 3486259699, 3486259700, 3486259701, 3486252492]",,होटेल मनासलु,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,2018-11-28T07:47:13Z,1.0
way/341670100,341670100,way,,Hardik Hotel,hotel,,,,,,,,,,,,,,,24/7,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3487910710, 3487910711, 3487910712, 3487910713, 3487910714, 3487910710]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-06T09:12:02Z,1.0
way/341709495,341709495,way,,Tibet Guest House,hotel,,,,,,http://www.tibetguesthouse.com,,,,,,,,,,,"4260383, 4251763",,,,,,,,yes,,,,,,,,,tibet@mail.com.np,,,,,,,,,,,,,,,,,,,"[3488252849, 3488252850, 3488252851, 3488252852, 3488252853, 3488252854, 3488252855, 3488252856, 3488252849]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-06T18:54:22Z,1.0
way/341851338,341851338,way,,Khatri Dai ko hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Kagati Village,"[3489229206, 3489229207, 3489229208, 3489229209, 3489229206]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-21T17:34:35Z,1.0
way/342956584,342956584,way,,Satya Sai Palace,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3498988570, 3498988500, 3498988558, 3498988545, 3498988506, 3498988510, 3498988511, 3498988504, 3498988570]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-05T12:02:52Z,1.0
way/342973332,342973332,way,,Cherry,hotel,,,,,,https://www.facebook.com/pages/Cherry-Guesthouse/180387228720512,,,,,,,,,,,,,,,,,,,mixed_use,,,,,,,METEOR Kathmandu Field Survey 2019,,,,,,,,,,,,,,,,,,,,,"[3499089689, 3499089690, 3499089687, 3499089686, 3499089688, 3081667672, 3499089689]",,,,,attached,,3,,,,,,,,,pre_2000,average,flat_land,concrete_reinforced,moment_resisting_frame,none,20to49,concrete,flat,,,,,,,,,,,,,,,,,,,,,,2019-03-01T05:48:20Z,1.0
way/343325589,343325589,way,,Hotel Moonlight Kathmandu,hotel,,,,,,http://www.hotelmoonlight.com,,,,,,,,,,,"+977-1-4380452, 4380636, 4383566",,,,,,,,yes,,,,,,,,,hotelmoonlight@gmail.com,,,,,,,,,,,,,,,,,,,"[3501883051, 3501883052, 3501883053, 5224653251, 3501883054, 3501883051]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-12T12:54:41Z,1.0
way/343334077,343334077,way,,Hotel Hiranya,hotel,,,,,,,,,uttak dhoka,,,,,,06:00-21:00,,,,,,private,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,uttar dhoka 2,"[3501987099, 3501987100, 3501987101, 6098415949, 3501987099]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-05T03:57:06Z,1.0
way/368382781,368382781,way,,Shamba Ling Hotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3722255774, 3722255775, 3722255776, 3722255777, 3722255778, 3722255791, 3722255779, 3722255780, 3722255781, 3722255782, 3722255774]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-31T02:48:22Z,1.0
way/368384852,368384852,way,,Summer Hill House,hotel,,,,,,http://www.summerhill-house.com/,,Patan,Ekantakuna to Nakhu Road,,,,,,,,,,,,Intertours,,,,,,40000,,,,GPO 3896,,,,,,,,,,,,,,,,,,,,,,"[3722279518, 4899188959, 4899188956, 3722279519, 4899188960, 4899188961, 4899188957, 4899188958, 4899188962, 3722279522, 3722279518]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-07T09:20:00Z,1.0
