unique_id,osmid,element_type,amenity,name,shop,email,internet_access,opening_hours,phone,toilets:wheelchair,wheelchair,cuisine,wifi,alt_name,website,name:ne,source,name:en,internet_access:fee,operator,smoking,addr:street,toilets,addr:housename,designation,addr:tole,operator:type,outdoor_seating,level,name:kr,addr:city,addr:housenumber,contact:email,contact:phone,contact:phone2,diet:vegetarian,drink,addr:postcode,description,historic,diet:vegan,name:fr,internet_access:ssid,building,takeaway,name:uk,name:hi,name:ja,name:ru,name:de,name:es,name:it,name:nl,nodes,FIXME,building:adjacency,building:gable_wall,building:levels,building:overhang,building:ownership,building:soft_storey,building:structure,building:use,floor:material:type,roof:material:type,shape:elevation,shape:plan,area,height,building_count,isced:level,personnel:count,student:count,tourism,addr:ward,addr:place,delivery,infrastructure/facility,municipality,ward,start_date,name:bo,timestamp,completeness_score
node/6765886385,6765886385,node,cafe,,,,wlan,24/7,,,,,,,,,,Matka & Hukka,,,,Itachhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-02T09:43:11Z,1.0
node/6784495118,6784495118,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-10T07:08:38Z,1.0
node/6815221285,6815221285,node,cafe,,,,wlan,,9808041139,,,,,,,,,Corner Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T09:25:00Z,1.0
node/6822853485,6822853485,node,cafe,,,,,,,,,,,,,,,Dabali@nagpokhari cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T09:25:00Z,1.0
node/6874841987,6874841987,node,cafe,,,,wlan,Mo-Su 07:00-22:00,9864477063,,,,,,,,,Just Eat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-13T05:11:29Z,1.0
node/6929921685,6929921685,node,cafe,,,,,,,,,,,,,,,80's Cave Cafe and Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-30T10:25:07Z,1.0
node/6934398095,6934398095,node,cafe,,,,wlan,Mo-Su 07:00-21:00,,,,,,,,,,Matka & Hukka,,,,Itachhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-31T09:49:51Z,1.0
node/6959698848,6959698848,node,cafe,Coffee Cloud Cafe,,,,Su-Fr 08:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-09T11:23:58Z,1.0
node/6992115285,6992115285,node,cafe,,,,,,,,,,,,,,,Himalayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-20T10:27:28Z,1.0
node/6994388986,6994388986,node,cafe,,,,wlan,,+9779810596547,,,,,,,,,Salud Cafe & Bar,no,,,Sagarmata Complex Street,,,,,,yes,,,Thamel,,,,,,,44600,,,,Salud Cafe & Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-07T05:51:10Z,1.0
node/7043814186,7043814186,node,cafe,,,,,,,,,,,,,,,kar.ma cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09T12:01:19Z,1.0
node/7052554985,7052554985,node,cafe,,,hiking.guide@gmail.com,,Mo-Su 07:00-07:30,9803633783,,,international,,,,,,Cafe Caravan,,Nuru Wangdi Sherpa,,Boudha,,,,,,,,,,0825,,,,,,44600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-12T16:26:09Z,1.0
node/7070908087,7070908087,node,cafe,,,,,,,,,,,,,,,Central Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-20T01:47:18Z,1.0
node/7097644685,7097644685,node,cafe,,,,,,,,,,,,,,,Baking Flower,,,,Gaurighat Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31T06:54:44Z,1.0
node/7097644885,7097644885,node,cafe,,,,,,,,,,,,,,,A-One Cafe,,,,Gaurighat Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31T06:54:46Z,1.0
node/7100291685,7100291685,node,cafe,,,,wlan,Mo-Su 06:00-21:00,,,,,,,,,,The Moririson Cafe,,,,itachhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-01T22:28:22Z,1.0
node/7101308686,7101308686,node,cafe,,,,wlan,Mo-Su 08:00-21:00,016200726,,,,,,,,,Sahara Food Station,,,,Saraswati Nagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02T12:39:10Z,1.0
node/7156068085,7156068085,node,cafe,,,khassirestaurant@gmail.com,wlan,Mo-Su 10:00-22:00,+9779851074886,,,asian,,,,,,Khassi the goat house,,,,Tikathali-Lokanthali Road,,,,,,,,,,,,,,,,,,,,,,,,,,,Кхаси дом коз,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-24T10:08:54Z,1.0
node/7173981085,7173981085,node,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Лаунж,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31T04:04:59Z,1.0
node/7180984286,7180984286,node,cafe,,,,,,,,,,,,,,,chill out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,чилл оут,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-03T10:45:40Z,1.0
node/7183426485,7183426485,node,cafe,,,,,,,,,,,,,,,traditional food cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,кафе традиционной кухни,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04T05:52:47Z,1.0
node/7183571785,7183571785,node,cafe,,,,,,,,,,,,,,,Combo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Комбо Кафе,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04T07:18:11Z,1.0
node/7187648185,7187648185,node,cafe,Ramailo Chautari Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-05T11:56:17Z,1.0
node/7191297507,7191297507,node,cafe,Ashram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-21T07:09:04Z,1.0
node/7195134285,7195134285,node,cafe,,,,,,,,,,,,,,,МоМо,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,МоМо,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-08T12:45:09Z,1.0
node/7199588986,7199588986,node,cafe,,,,,,,,,,,,,,,good food cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Кафе,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-10T07:34:09Z,1.0
node/7247557686,7247557686,node,cafe,,,dhrubathapa52@gmail.com,wlan,Su-Fr 08:00-19:00; Sa 10:00-16:00,+9779843514612,,,coffee_shop;sandwich;breakfast;crepe;tea,,,,,,Organic Smoothie Bowl & Cafe,,,,Lazimpat,,,,,,,,,,2,,,,,,,,,yes,,,,,,,,,,,,Organic Smoothie Bowl & Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-25T23:21:24Z,1.0
node/7281739804,7281739804,node,cafe,Rom Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-10T07:16:41Z,1.0
node/7288611886,7288611886,node,cafe,,,,,Mo-Su 05:30-20:00,,,,,,,,,,Shrestha khaja ghar and cold store,,,,Gwarko-Lamatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-12T13:28:52Z,1.0
node/7309368485,7309368485,node,cafe,,,,,,,,,,,,,,,Brunch and munch cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-19T15:18:07Z,1.0
node/7311875985,7311875985,node,cafe,,,,,,,,,,,,,,,lama cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-20T08:56:56Z,1.0
node/7632617385,7632617385,node,cafe,AB Coffee Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-18T13:41:34Z,1.0
node/7757295486,7757295486,node,cafe,,,,,,,,,,,,,,,Kiskat,,,,Madhya Marga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-27T18:03:27Z,1.0
node/7774577985,7774577985,node,cafe,,,,,,,,,,,,,,,Hamro sajha cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-01T01:56:07Z,1.0
node/7816973945,7816973945,node,cafe,HImalayan Java Baluwatar,,,yes,,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-16T11:15:39Z,1.0
node/7834239684,7834239684,node,cafe,Kaldaiko Chiya Pasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-22T07:36:59Z,1.0
node/8062825097,8062825097,node,cafe,,,,,,,,,,,,,,,Kar.ma Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-29T14:19:32Z,1.0
node/8173061217,8173061217,node,cafe,,,,wlan,,9841291812,,,chicken;chinese;coffee_shop;diner;local;sausage;tea,,,,,,MamaZ Cafe,,,,"Garcha, Nagadesh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-28T07:39:38Z,1.0
node/8187158292,8187158292,node,cafe,Bake & Brew cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T13:06:24Z,1.0
node/8187610031,8187610031,node,cafe,Ugrachandi Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T14:14:07Z,1.0
node/8231414522,8231414522,node,cafe,,,,,,,,,,,,,,,SK Cafe,,,,Libali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-15T15:00:13Z,1.0
way/174284180,174284180,way,cafe,Dhokhaima Cafe,,,yes,,,,,,,,,,,,no,,separated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1849665433, 1849665434, 1849665431, 1849665427, 1849665433]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
way/178913935,178913935,way,cafe,Royal Alina's Bakery Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1892710750, 2763757795, 1892710748, 1892710749, 1892710751, 1892710750]",check,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-03T10:16:37Z,1.0
way/190883502,190883502,way,cafe,St. Davis Academy Canteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2014863122, 2014863124, 2014863120, 2014863119, 2014863122]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-15T10:11:15Z,1.0
way/190954772,190954772,way,cafe,Chiyapan Organic Tea Lounge,,,,,,limited,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2015437586, 2015437589, 2015437602, 2015437601, 2015437586]",,no,yes,2,no,rent,yes,load_bearing_brick_wall_in_cement_mortar,commercial,rigid,flexible,regular,regular,,,,,,,,,,,,,,,,2018-10-08T14:12:26Z,1.0
way/191896691,191896691,way,cafe,pandey galli cafe,,,no,"Mo-Fr 08:30-20:00; Sa,Su 08:00-15:00; PH off",,,no,local items,,,,,,,no,Bikram Khadka,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2024584170, 2024584167, 2024584162, 2024584164, 2024584170]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-29T02:15:32Z,1.0
way/194786251,194786251,way,cafe,Himalayan Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2052899337, 2052899336, 2052899338, 2052899339, 2052899337]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-06T16:03:04Z,1.0
way/194786252,194786252,way,cafe,Royal Time Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2052899335, 2052899333, 2052899332, 2052899334, 2052899335]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-06T16:03:04Z,1.0
way/197419891,197419891,way,cafe,De' Square Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2076606905, 5267469031, 5267469030, 2076606907, 2076606905]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
way/198208040,198208040,way,cafe,Durbar Square Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2083711676, 4861407942, 4861407943, 2083711695, 2083711701, 3081461105, 4861407928, 3081461110, 2083711676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
way/203134380,203134380,way,cafe,nec canteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2131077459, 2131077466, 2131077452, 2131077449, 2131077459]",,,,,,,,,,,,,,yes,10',,,,,,,,,,,,,,2013-01-27T17:11:16Z,1.0
way/203155884,203155884,way,cafe,Kathmandu Milkbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2131315197, 2131315196, 2131315195, 2131315193, 2131315194, 2131315197]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-27T19:38:19Z,1.0
way/205315152,205315152,way,cafe,Bikram Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2152915368, 2152915367, 2152915365, 2152915366, 2152915368]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-13T08:09:06Z,1.0
way/206055912,206055912,way,cafe,Mahalaxmi Bakery Cafe,,,no,,+9779849922835,,,coffee_shop,,,,,,Manakamana Bakery and Cafe,,,,KU road,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2160558621, 2160558619, 2160558615, 2160558617, 2160558621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-11T05:12:04Z,1.0
way/206990123,206990123,way,cafe,Road House Cafe,,,,,,,,,,,,,,,no,,outside,,,,,,,yes,,,Lalitpur,,,,,,,,Roadhouse cafe is small organic juice bar and restro,,,,,house,,,,,,,,,,"[2171041486, 2171041493, 2171041506, 2171041505, 2171041486]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-03T12:25:47Z,1.0
way/208509600,208509600,way,cafe,Ace Food Cafe,,,no,6:30 - 20:30,+9779847620285,,,"regional,_thakali_set, newari khaja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2188034889, 2188034882, 2188034865, 2188034867, 2188034889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-03T19:24:06Z,1.0
way/209868954,209868954,way,cafe,Cafe Chino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2200269901, 2200269899, 2200269894, 2200269896, 2200269901]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
way/210179963,210179963,way,cafe,Hello Sister Cafe,,,no,08:00-21:00,,,no,,,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2202881616, 2202881617, 2202881615, 2202881614, 2202881613, 2202881597, 2202881595, 2202881602, 2202881611, 2202881599, 2202881593, 2202881600, 2202881610, 2202881612, 2202881616]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-02T06:15:30Z,1.0
way/210206513,210206513,way,cafe,Prime Cafe,,,yes,08:00-21:00,,,,"MOMO,_CHOWMEIN,_TEA, COFFEE, COLD DRINKS",,,,,,,,,,Tyanglaphat Road,,,,,,,,,"Kirtipur,Kathmandu",3,,,,,,,,,,,,yes,,,,,,,,,,"[2203077388, 2203077383, 2203077372, 2203077381, 2203077388]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-17T06:39:43Z,1.0
way/211076664,211076664,way,cafe,Cafe De Tradition,,,,07:00-19:00,,no,no,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2210845376, 2210845377, 2210845372, 2210845371, 2210845376]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30T10:51:33Z,1.0
way/211154108,211154108,way,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2211622089, 2211622104, 2211622098, 2211622087, 2211622089]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-10T07:08:38Z,1.0
way/211750790,211750790,way,cafe,Roshan Cold Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2217148621, 6102456298, 2217148620, 2217148617, 2217148618, 2217148621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-29T07:53:01Z,1.0
way/211905448,211905448,way,cafe,Cafe Terrace D'Stupa,,,,,,,,,,,,,nextview,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2218389116, 2218389100, 2218389102, 2218389118, 2218389116]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-05T07:58:55Z,1.0
way/214073220,214073220,way,cafe,RDX Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2236941358, 2236941352, 2236941348, 2236941354, 2236941356, 2236941357, 2236941358]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22T05:37:10Z,1.0
way/214678173,214678173,way,cafe,Himalayan beanz,,,yes,,,,,coffee_shop;breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2241680970, 2241680891, 2241680925, 2241680993, 2241680970]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-07T08:50:34Z,1.0
way/215562060,215562060,way,cafe,Burger Bites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2250262410, 2250262473, 2250262464, 2250262395, 2250262410]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-13T08:34:31Z,1.0
way/219014721,219014721,way,cafe,Junction Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2282198072, 2282198071, 2282198069, 2282198070, 2282198072]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-26T15:28:23Z,1.0
way/220213916,220213916,way,cafe,Bodhi Guest house,,bodhiguesthouse@gmail.com,,,,,,,,,,,OpenDRI survey,,,,,,,,,,private,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[2293455328, 2293455327, 2293455326, 2293455324, 2293455321, 2293455319, 2293455320, 2293455322, 2293455323, 2293455329, 2293455328]",,,,,,,,,,,,,,,,1,secondary,20,250,,,,,,,,,,2018-01-14T06:03:23Z,1.0
way/285870298,285870298,way,cafe,The Yellow House,,,,,"+977 1 5553869, 5522078",,,,,,http://www.theyellowhouse.com.np,,,,,,,Milan Road,,,,,,,,,Lalitpur,,,,,,,,,,,,,yes,,,,,,,,,,"[2895071768, 2895071771, 2895071772, 2895071773, 2895071768]",,,,,,,,,,,,,,,,,,,,guest_house,,,,,,,,,2017-06-23T07:01:16Z,1.0
way/298909134,298909134,way,cafe,Nanglo Bakery Cafe,,,wlan,,,,,"Bakery,_Chinese",,,,,,,,,,Tripureshwor Marg,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3028730254, 3028730255, 3488197083, 3028730256, 3028730257, 3028730254]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-30T07:06:37Z,1.0
way/303141421,303141421,way,cafe,nikesh khaja ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3074593682, 3074593679, 3074593678, 3074593680, 3074593682]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-13T08:16:08Z,1.0
way/303141425,303141425,way,cafe,pasang khaja ghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3074593697, 3074593692, 3074593691, 3074593696, 3074593697]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-13T08:16:08Z,1.0
way/329837102,329837102,way,cafe,Coffee Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3367829624, 3367829625, 3367829626, 3367829627, 3367829624]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-23T10:31:32Z,1.0
way/341336357,341336357,way,cafe,nepal dairy,,,,,,,,,,,,,nextview,,,,,mahaboudha ason,,,,mahaboudha,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3485350599, 3485350600, 3485350601, 3485350602, 3485350603, 3485350604, 3485350605, 3485350599]",,,,,,,,,,,,,,,,,,,,,27,,,,,,,,2017-06-21T07:43:35Z,1.0
way/341581371,341581371,way,cafe,Sundarijal Cafe,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3487311536, 3487311552, 3487311541, 3487311523, 3487311536]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-07T03:31:46Z,1.0
way/341600445,341600445,way,cafe,Himalayan Java 1,,,yes,,,,,coffee_shop,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3487457189, 3487457190, 3487457191, 3487457192, 3487457993, 3487457994, 3487457189]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-13T20:58:07Z,1.0
way/347553422,347553422,way,cafe,Dev Darsan Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3538172545, 2476350065, 2476350064, 3538172546, 3538172545]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-23T10:28:48Z,1.0
way/348491987,348491987,way,cafe,,,,,,,,,,,,,,NextView,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3546170669, 3546170670, 3546170671, 3546170672, 6092227031, 6092227030, 6092227029, 6092227028, 3546170669]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-26T11:24:06Z,1.0
way/373163129,373163129,way,cafe,Dada Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3766705076, 3766705075, 3766705077, 3766705078, 3766705076]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-01T02:48:55Z,1.0
way/391847150,391847150,way,cafe,KU Canteen,,,no,Su-Fr 8:30-15:00; Sa 10:45-12:00,,,,nepali,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[3951063401, 3951063402, 3951063404, 2054102710, 2054102736, 3951063401]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-18T22:52:01Z,1.0
way/427163245,427163245,way,cafe,Yangtaru Sekuwa Corner,,,,,,,,Local,,,,,,,,,separated,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[4264062072, 4264062073, 4264062074, 4264062075, 4264062072]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-25T06:10:30Z,1.0
way/427163246,427163246,way,cafe,Top Ten Momo Center,,,,,,,,local,,,,,,,,,separated,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[4264062078, 4264062079, 4264062080, 4264062081, 4264062078]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-25T06:10:30Z,1.0
way/435441195,435441195,way,cafe,Cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[4333620909, 4333620910, 4333620911, 4333620912, 4333620909]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-03T10:17:25Z,1.0
way/440880101,440880101,way,cafe,Samjhana's Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4386503018, 4386503016, 5267601062, 5267601063, 4386503018]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-06T09:24:15Z,1.0
way/501657270,501657270,way,cafe,P.Kathmandu Cafe,,,,7:30-23:00,,,,,,,,,,,,private,,link road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4924010813, 4924010812, 4924010811, 4924010810, 4924010813]",,,,,,,,,,,,,,,,,,,,,,indrayani 17,,,,,,,2020-03-30T10:51:33Z,1.0
way/501762038,501762038,way,cafe,GCafe/GMart,,,,08:00-22:00,,,,,,,,,,,,private,,pasang lamhu sadak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4924701486, 4926304579, 4924701485, 4924701484, 4924701483, 4924701486]",,,,,,,,,,,,,,,,,,,,,,boudha 6,,,,,,,2020-03-30T10:51:33Z,1.0
way/501925698,501925698,way,cafe,Transit Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"[4925707501, 4925707502, 6132483356, 6132483357, 4925707501]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-12T11:43:29Z,1.0
